occupationUri,occupationLabel,label,skills_essential,skills_optional,skills_unknown,n_total
http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,développeur web/développeuse web,Software,"[""créer un organigramme de programmation"", ""déboguer un logiciel"", ""développer un prototype de logiciel"", ""environnement de développement intégré"", ""interpréter des textes techniques"", ""langages des feuilles de style"", ""mettre en œuvre le design front end d’un site web"", ""outils de débogage TIC"", ""outils de gestion de configuration logicielle"", ""plateformes collaboratives en ligne"", ""processus de création de contenu"", ""programmation informatique"", ""programmation web"", ""recueillir les commentaires des clients sur des applications"", ""services de noms de domaine"", ""services web"", ""standards du World Wide Web Consortium"", ""traduire les exigences en conception visuelle"", ""utiliser des langages de balisage"", ""utiliser des patrons de conception"", ""utiliser les services en ligne"", ""utiliser une interface spécifique à une application"", ""élaborer des contenus numériques""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Apache Maven"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CSS"", ""CoffeeScript"", ""Common Lisp"", ""Eclipse (environnement de développement intégré)"", ""Erlang"", ""Groovy"", ""Haskell"", ""IBM WebSphere"", ""JSSS"", ""Java (programmation informatique)"", ""JavaScript"", ""JavaScript Framework"", ""Jenkins (outils de gestion de configuration logicielle)"", ""KDevelop"", ""LESS"", ""Lisp"", ""MATLAB"", ""Microsoft Visual C++"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Puppet (outils de gestion de configuration logicielle)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""STAF"", ""Salt (outils de gestion de configuration logicielle)"", ""Sass"", ""Scala"", ""Scratch (programmation informatique)"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""WebCMS"", ""WildFly"", ""WordPress"", ""Xcode"", ""anomalies logicielles"", ""composer la description d'éléments web"", ""concevoir une interface utilisateur"", ""développer des idées créatives"", ""installer un logiciel antivirus"", ""modélisation orientée objet"", ""réalité augmentée"", ""s’adapter aux changements des plans de développement technologique"", ""transférer des données existantes"", ""utiliser des langages de requête"", ""utiliser des outils de génie logiciel assisté par ordinateur"", ""utiliser la programmation automatique"", ""utiliser la programmation concurrente"", ""utiliser la programmation logique"", ""utiliser la programmation orientée objet"", ""utiliser un logiciel de présentation"", ""utiliser un logiciel de traitement de texte""]",[],93
http://data.europa.eu/esco/occupation/cc325a8f-702e-4bf0-893f-5b5d456475ad,gestionnaire de l’identité en nuage,AI/ML,"[""technologies de dématérialisation""]",[],[],1
http://data.europa.eu/esco/occupation/cc325a8f-702e-4bf0-893f-5b5d456475ad,gestionnaire de l’identité en nuage,Network,[],"[""concevoir des réseaux en nuage""]",[],1
http://data.europa.eu/esco/occupation/cc325a8f-702e-4bf0-893f-5b5d456475ad,gestionnaire de l’identité en nuage,Security,"[""mettre en œuvre la sécurité et le respect des règles en matière d’informatique en nuage"", ""sécurité et conformité du nuage""]","[""gérer la conformité en matière de sécurité des TIC"", ""stratégie de sécurité de l’information""]",[],4
http://data.europa.eu/esco/occupation/cc325a8f-702e-4bf0-893f-5b5d456475ad,gestionnaire de l’identité en nuage,Software,"[""assurer la gestion de l’identité des TIC"", ""automatiser les tâches en nuage"", ""communiquer avec des cadres"", ""concevoir la complexité de l’organisation"", ""déployer des ressources en nuage"", ""gérer les données et le stockage dans l’informatique en nuage"", ""gérer une identité numérique"", ""protéger les dispositifs TIC"", ""respect de la gouvernance de l'information"", ""respecter des lignes directrices d’organisation d’une entreprise"", ""respecter des procédures de travail"", ""respecter les normes d’une entreprise""]","[""DB2"", ""concevoir une base de données dans le nuage"", ""créer une architecture en nuage"", ""développer à l’aide des services d’informatique en nuage"", ""politique de gestion interne des risques"", ""surveillance du nuage et compte rendu""]",[],18
http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,gestionnaire des modifications et de la configuration des TIC,AI/ML,"[""modèles de qualité des processus d’information et de communication""]",[],[],1
http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,gestionnaire des modifications et de la configuration des TIC,DevOps,"[""DevOps""]",[],[],1
http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,gestionnaire des modifications et de la configuration des TIC,QA/Test,[],"[""effectuer des tests de récupération de logiciel"", ""effectuer un test de logiciel""]",[],2
http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,gestionnaire des modifications et de la configuration des TIC,Security,[],"[""objectifs de contrôle de l’information et des technologies associées""]",[],1
http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,gestionnaire des modifications et de la configuration des TIC,Software,"[""administrer un système de TIC"", ""appliquer la gestion du changement"", ""assurer la gestion de projets"", ""déployer des systèmes TIC"", ""développer des méthodes de migration automatisées"", ""former le personnel"", ""gestion de configuration de projet"", ""gérer des environnements TIC de virtualisation"", ""gérer des versions d’un logiciel"", ""gérer les changements dans un système de TIC"", ""intégrer les composants d’un système"", ""méthodes de gestion de projets TIC"", ""outils de gestion de configuration logicielle"", ""systèmes numériques"", ""utiliser la programmation de scripts"", ""établir des relations d'affaires""]","[""Apache Maven"", ""Chef (outils de gestion de configuration logicielle)"", ""Codenvy"", ""Jenkins (outils de gestion de configuration logicielle)"", ""Octopus Deploy"", ""Puppet (outils de gestion de configuration logicielle)"", ""STAF"", ""Salt (outils de gestion de configuration logicielle)"", ""Vagrant"", ""appliquer des opérations pour un environnement ITIL"", ""appliquer la gestion du changement"", ""créer une architecture en nuage"", ""environnement de développement intégré"", ""programmation informatique"", ""systèmes embarqués"", ""transférer des données existantes"", ""utiliser des outils de génie logiciel assisté par ordinateur""]",[],32
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,gestionnaire des risques en cybersécurité,AI/ML,"[""dialoguer avec les parties prenantes"", ""donner des conseils sur la gestion de risques de sécurité""]","[""confidentialité de l’information"", ""mener des exercices de reprise d’activité"", ""modèle d’externalisation"", ""modèle en code source ouverte"", ""modèle hybride"", ""modèles de qualité des processus d’information et de communication""]",[],8
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,gestionnaire des risques en cybersécurité,Data,"[""méthodes d’analyse de la performance des TIC""]","[""analyse de l’investissement"", ""gestion des appareils mobiles"", ""utiliser un système de billetterie informatisée""]",[],4
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,gestionnaire des risques en cybersécurité,Security,"[""assurer le respect des normes TIC en matière d’organisation"", ""communiquer avec les parties intéressées"", ""cybersécurité"", ""gestion des risques"", ""gérer la sécurité du système"", ""ingénierie de sécurité"", ""menaces de sécurité"", ""mesures de lutte contre les cyberattaques"", ""mettre en œuvre la gestion des risques des TIC"", ""mise en place d’un système de gestion de la sécurité de l’information"", ""normes de sécurité des TIC"", ""politique de gestion interne des risques"", ""principes du piratage éthique"", ""risques de sécurité des réseaux de TIC"", ""stratégie de sécurité de l’information"", ""sécurité des TIC"", ""vecteurs d’attaque"", ""établir un plan de sécurité des TIC"", ""évaluation des risques et des menaces""]","[""Internet des objets"", ""besoins des utilisateurs des systèmes d’information et de communication"", ""concevoir la complexité de l’organisation"", ""criminalistique informatique"", ""cryptage dans le domaine des TIC"", ""cycle de développement logiciel"", ""définir les politiques de sécurité"", ""définir une stratégie technologique"", ""développer une stratégie de sécurité de l’information"", ""développer à l’aide des services d’informatique en nuage"", ""exigences légales concernant les produits dans le secteur des TIC"", ""gestion de projets TIC"", ""gouvernance d’Internet"", ""gérer des clés pour la protection des données"", ""gérer les plans de reprise d’activité"", ""identifier les risques de sécurité des TIC"", ""installer un logiciel antivirus"", ""installer un pare-feu"", ""installer une protection anti-spam"", ""législation sur la sécurité des TIC"", ""menaces de sécurité des applications web"", ""mettre en place un réseau privé virtuel"", ""mettre en œuvre la sécurité et le respect des règles en matière d’informatique en nuage"", ""mettre en œuvre les politiques de sécurité des TIC"", ""modélisation orientée services"", ""niveaux de test logiciels"", ""outils d’automatisation de test TIC"", ""politique de qualité des TIC"", ""réaliser des audits informatiques"", ""résilience organisationnelle"", ""résoudre les problèmes des systèmes d’information"", ""services de noms de domaine"", ""supprimer un virus informatique ou un logiciel malveillant d’un ordinateur"", ""surveillance du nuage et compte rendu"", ""systèmes d’aide à la décision"", ""sécurité et conformité du nuage"", ""techniques de récupération des données"", ""techniques de résolution de problèmes"", ""techniques d’audit"", ""utiliser des outils de sauvegarde et de récupération"", ""utiliser une interface spécifique à une application""]",[],60
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,hacker éthique,AI/ML,"[""dialoguer avec les parties prenantes"", ""déterminer les faiblesses d’un système TIC"", ""réalisation de tests d’ingénierie sociale""]","[""confidentialité de l’information"", ""modèle d’externalisation"", ""modèle en code source ouverte"", ""modèle hybride""]",[],7
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,hacker éthique,Data,"[""analyser les systèmes d’information d’une organisation""]","[""serveurs mandataires""]",[],2
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,hacker éthique,QA/Test,"[""exécuter des tests de logiciel"", ""outil de test d’intrusion"", ""outils d’automatisation de test TIC""]","[""Aircrack (outil de test d’intrusion)"", ""Backbox (outil de test d’intrusion)"", ""Cain and Abel (outil de test d’intrusion)"", ""John The Ripper (outil de test d’intrusion)"", ""Samurai Web Testing Framework"", ""niveaux de test logiciels""]",[],9
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,hacker éthique,Security,"[""cybersécurité"", ""effectuer des tests de sécurité des TIC"", ""gérer la sécurité du système"", ""identifier les risques de sécurité des TIC"", ""ingénierie de sécurité"", ""menaces de sécurité des applications web"", ""normes de sécurité des TIC"", ""risques de sécurité des réseaux de TIC"", ""stratégie de sécurité de l’information""]","[""OWASP ZAP"", ""définir les politiques de sécurité"", ""gérer la conformité en matière de sécurité des TIC"", ""législation sur la sécurité des TIC"", ""mettre en place des programmes de formation à la cybersécurité"", ""mettre en œuvre les politiques de sécurité des TIC"", ""sécurité des TIC""]",[],16
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,hacker éthique,Software,"[""aborder des problèmes avec un esprit critique"", ""anomalies logicielles"", ""communiquer avec les parties intéressées"", ""contrôler la performance du système"", ""criminalistique informatique"", ""développer des exploits"", ""effectuer l’examen du code source"", ""exigences légales concernant les produits dans le secteur des TIC"", ""infrastructure des TIC"", ""intégration de systèmes de TIC"", ""mesures de lutte contre les cyberattaques"", ""mettre en œuvre la gestion des risques des TIC"", ""principes du piratage éthique"", ""programmation informatique"", ""réaliser des audits informatiques"", ""systèmes d’exploitation"", ""technologie de contrôle des installations techniques des bâtiments"", ""utiliser la programmation de scripts"", ""vecteurs d’attaque"", ""éthique""]","[""BlackArch"", ""Internet des objets"", ""Kali Linux"", ""Maltego"", ""Metasploit"", ""Nessus"", ""Nexpose"", ""Parrot Security OS"", ""WhiteHat Sentinel"", ""Wireshark"", ""assurer la gestion de projets"", ""cryptage dans le domaine des TIC"", ""gouvernance d’Internet"", ""gérer les données et le stockage dans l’informatique en nuage"", ""installer un pare-feu"", ""maintenir un serveur"", ""modélisation orientée services"", ""résilience organisationnelle"", ""résoudre les problèmes des systèmes d’information"", ""supprimer un virus informatique ou un logiciel malveillant d’un ordinateur""]",[],40
http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,informaticien/informaticienne,AI/ML,"[""mener des recherches documentaires"", ""mener des recherches interdisciplinaires"", ""mener des recherches qualitatives"", ""mener des recherches quantitatives"", ""mener des recherches universitaires"", ""mener un entretien de recherche"", ""parrainer des individus""]","[""appliquer l’apprentissage mixte"", ""enseigner dans des contextes universitaires ou professionnels""]",[],9
http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,informaticien/informaticienne,Data,"[""appliquer des techniques d’analyse statistique""]","[""NoSQL"", ""SQL"", ""biologie computationnelle"", ""communiquer les résultats d’analyse""]",[],5
http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,informaticien/informaticienne,Network,"[""créer un réseau professionnel avec des chercheurs et des scientifiques""]","[""créer un réseau professionnel""]",[],2
